startTime,endTime,duration,qualifiers,channels,ratings,stationId,program.tmsId,program.rootId,program.subType,program.title,program.releaseYear,program.releaseDate,program.titleLang,program.descriptionLang,program.entityType,program.genres,program.audience,program.longDescription,program.shortDescription,program.topCast,program.directors,program.qualityRating.ratingsBody,program.qualityRating.value,program.ratings,program.preferredImage.width,program.preferredImage.height,program.preferredImage.uri,program.preferredImage.category,program.preferredImage.text,program.preferredImage.primary,station.stationId,station.callSign,station.videoQuality.signalType,station.videoQuality.videoType,station.preferredImage.width,station.preferredImage.height,station.preferredImage.uri,station.preferredImage.category,station.preferredImage.primary,station.channel,program.sportsId,station.affiliateCallSign,station.affiliateId,station.videoQuality.truResolution,program.preferredImage.caption.content,program.preferredImage.caption.lang
2020-11-10T19:37Z,2020-11-10T20:51Z,74,"['CC', 'DD 5.1', 'Stereo']",['541'],,18434,MV009444310000,13423979,Feature Film,Wolves at the Door,2016.0,2016,en,en,Movie,"['Horror', 'Thriller']",,Four friends gather for a farewell party only to be assaulted by murderous intruders.,Four friends gather for a farewell party only to be assaulted by murderous intruders.,"['Katie Cassidy', 'Elizabeth Henstridge', 'Jane Kaczmarek']",['John R. Leonetti'],,,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Violence|Some Language|Terror'}, {'body': 'Régie du cinéma', 'code': '16+', 'subRating': 'Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-12'}, {'body': 'Film & Publication Board', 'code': '16'}]",240,360,assets/p13423979_v_v5_aa.jpg,VOD Art,yes,true,18434,ACMAXP,Digital,SDTV,360,270,assets/s18433_ll_h3_ad.png,Logo,true,541,,,,,,
2020-11-10T19:40Z,2020-11-10T21:10Z,90,['CC'],['536'],,25623,MV000754640000,3083,Feature Film,Conquest of the Planet of the Apes,1972.0,1972-06-30,en,es,Movie,"['Science fiction', 'Action']",,"En el lejano futuro, un chimpancé que habla, dirige una rebelión en contra de los humanos, quienes los han esclavizado.",César (Roddy McDowall) dirige rebelión en la Tierra del futuro.,"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban']",['J. Lee Thompson'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Australian Classification Board', 'code': 'PG'}]",240,360,assets/p3083_v_v5_aa.jpg,VOD Art,yes,true,25623,CMAX,Digital,SDTV,360,270,assets/s25623_ll_h3_ad.png,Logo,true,536,,,,,,
2020-11-10T19:40Z,2020-11-10T21:10Z,90,['CC'],['531'],,10120,MV000050940000,3083,Feature Film,Conquest of the Planet of the Apes,1972.0,1972-06-30,en,en,Movie,"['Science fiction', 'Action']",,"In this third sequel to ""Planet of the Apes,"" the apes turn the tables on the human Earth population when they lead a revolt against their cruel masters in the distant year of 1990. By doing this it creates the time loop that leads to the first film. ""Conquest of the Planet of the Apes"" is cinematically etched in broad, brash strokes slashing social satire and science fiction suspense with large-scale spectacle.",Caesar the ape (Roddy McDowall) leads simian revolt on future Earth.,"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban']",['J. Lee Thompson'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Australian Classification Board', 'code': 'PG'}]",240,360,assets/p3083_v_v5_aa.jpg,VOD Art,yes,true,10120,MAX,Digital,SDTV,360,270,assets/s10120_ll_h3_ab.png,Logo,true,531,,,,,,
2020-11-10T19:40Z,2020-11-10T21:20Z,100,['CC'],['524'],,24575,MV001223540000,28720,Feature Film,Black Knight,2001.0,2001-11-21,en,es,Movie,"['Comedy', 'Adventure']",,"El empleado del área de temática medieval, de un parque de diversiones, es transportado a la Inglaterra del siglo XIV.",Viajero del tiempo enfrenta a rey malo en la Inglaterra del siglo XIV.,"['Martin Lawrence', 'Marsha Thomason', 'Tom Wilkinson']",['Gil Junger'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Language|Sexual Humor|Crude Humor|Battle Violence'}, {'body': 'British Board of Film Classification', 'code': 'PG'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Crude Content'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Violence|Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Crude Content'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Violence|Coarse Language'}, {'body': 'Australian Classification Board', 'code': 'M 15+', 'subRating': 'Low Level Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Film & Publication Board', 'code': '13', 'subRating': 'Language|Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}]",240,360,assets/p28720_v_v5_ab.jpg,VOD Art,yes,true,24575,HBOLATP,Digital,SDTV,360,270,assets/s24553_h3_aa.png,Logo,true,524,,,,,,
2020-11-10T19:40Z,2020-11-10T21:25Z,105,"['CC', 'DD 5.1', 'Stereo']",['520'],,16576,MV003425250000,8418274,Feature Film,The Hangover Part II,2011.0,2011-05-26,en,en,Movie,['Comedy'],,"Two years after the disastrous events in Las Vegas, it is now Stu's (Ed Helms) turn to walk down the aisle. Since his bride is from Thailand, Stu decides to hold the wedding there. Desperately hoping to avoid the mayhem of Doug's (Justin Bartha) bachelor party, Stu chooses what he thinks will be a safe option: an alcohol-free, prewedding brunch. But this being Thailand, and with Phil (Bradley Cooper) and Alan (Zach Galifianakis) again in attendance, anything can happen.","An epic adventure ensues when Phil, Stu, Alan and Doug head to Thailand for Stu's wedding.","['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis']",['Todd Phillips'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Graphic Nudity|Drug Use|Strong Sexual Content|Pervasive Language|Brief Violent Images'}, {'body': ""Alberta's Film Classification Board"", 'code': '18A', 'subRating': 'Nudity|Crude Sexual Content'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Nudity|Strong Sex References|Very Strong Language|Drug Use'}, {'body': 'Manitoba Film Classification Board', 'code': '18A', 'subRating': 'Coarse Language|Crude Content'}, {'body': 'Maritime Film Classification Board', 'code': '18', 'subRating': 'Coarse Language|Crude Content'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Coarse Language'}, {'body': 'B.C. Film Classification Office', 'code': '18A', 'subRating': 'Sexually Suggestive Scene|Nudity'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '18A', 'subRating': 'Nudity|Sexually Suggestive Scene'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '12'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}]",240,360,assets/p8418274_v_v5_ac.jpg,VOD Art,yes,true,16576,HBOSIGP,Digital,SDTV,360,270,assets/s10243_ll_h3_aa.png,Logo,true,520,,,,,,
2020-11-10T19:45Z,2020-11-10T21:45Z,120,"['CC', 'DD 5.1', 'Stereo']",['551'],,11115,MV012523700000,16835712,Feature Film,Hustlers,2019.0,2019-09-07,en,en,Movie,['Comedy drama'],,"Working as a stripper to make ends meet, Destiny's life changes forever when she becomes friends with Ramona -- the club's top money earner. Ramona soon shows Destiny how to finagle her way around the wealthy Wall Street clientele who frequent the club. But when the 2008 economic collapse cuts into their profits, the gals and two other dancers devise a daring scheme to take their lives back.",Four strippers turn the tables on their Wall Street clients after the 2008 economic collapse.,"['Constance Wu', 'Jennifer Lopez', 'Julia Stiles']",['Lorene Scafaria'],TMS,3.5,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Pervasive Sexual Material|Drug Content|Language|Nudity'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Nudity|Coarse Language|Substance Abuse'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Coarse Language|Nudity'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Coarse Language|Nudity'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Nudity|Coarse Language'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Eroticism|Vulgar Language'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Sexual Content|Substance Abuse|Coarse Language'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}]",240,360,assets/p16835712_v_v5_ad.jpg,VOD Art,yes,true,11115,SHOW,Digital,SDTV,360,270,assets/s11115_ll_h3_ac.png,Logo,true,551,,,,,,
2020-11-10T19:45Z,2020-11-10T21:44Z,119,"['CC', 'DD 5.1', 'Stereo']",['535'],,25622,MV010573710000,14793243,Feature Film,Cold Pursuit,2019.0,2019-02-08,en,en,Movie,"['Action', 'Thriller']",,"Nels Coxman's quiet life as a snowplow driver comes crashing down when his beloved son dies under mysterious circumstances. His search for the truth soon becomes a quest for revenge against a psychotic drug lord named Viking and his sleazy henchmen. Transformed from upstanding citizen to coldblooded vigilante, Coxman unwittingly sets off a chain of events that includes a kidnapping, a series of deadly misunderstandings and a turf war between Viking and a rival boss.",A vigilante seeks coldblooded justice against a psychotic drug lord and his sleazy henchmen.,"['Liam Neeson', 'Tom Bateman', 'Tom Jackson']",['Hans Petter Moland'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Some Language|Drug Material|Sexual References|Strong Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Violence'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Violence'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Violence'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Violence'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-12'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}]",240,360,assets/p14793243_v_v5_ac.jpg,VOD Art,yes,true,25622,OMAX,Digital,SDTV,360,270,assets/s25622_ll_h3_ab.png,Logo,true,535,,,,,,
2020-11-10T19:45Z,2020-11-10T21:36Z,111,"['CC', 'DD 5.1', 'Stereo']",['604'],,14870,MV001871560000,164722,Feature Film,Perfect Stranger,2007.0,2007-04-13,en,en,Movie,"['Thriller', 'Mystery']",,"Rowena Price (Halle Berry), a reporter, uses her investigative skills to solve the murder of a friend. Her search leads her to Harrison Hill (Bruce Willis), a high-powered advertising executive. She assumes new identities in the real world and online, utilizing cyberspace in a bid to bring her quarry to justice.",A reporter (Halle Berry) goes under cover to solve a friend's murder.,"['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi']",['James Foley'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Sexual Content|Nudity|Language|Disturbing Violent Images'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Coarse Language|Violence|Sexually Suggestive Scenes'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Coarse Language|Violence|Sexually Suggestive Scenes'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Coarse Language|Sexual Content|Not Rec. for Young Children'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Film & Publication Board', 'code': '16'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '18'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Australian Classification Board', 'code': 'M 15+', 'subRating': 'Coarse Language|Moderate Violence|Moderate Sex References'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}]",240,360,assets/p164722_v_v5_am.jpg,VOD Art,yes,true,14870,STZENBK,Digital,SDTV,360,270,assets/s14870_ll_h3_ab.png,Logo,true,604,,,,,,
2020-11-10T19:45Z,2020-11-10T21:45Z,120,"['CC', 'Stereo']",['623'],,10201,MV000254270000,10981,Feature Film,Double Impact,1991.0,1991,en,en,Movie,"['Action', 'Drama']",,"Nearly 25 years after seeing his father killed by Hong Kong crime boss Raymond Zhang (Philip Chan Yan Kin), Chad Wagner (Jean-Claude Van Damme) is living in Los Angeles as a flourishing yet peaceful martial arts trainer. But Chad has a twin brother, Alex (also Van Damme), who suddenly reunites with his less-aggressive sibling and wants to avenge their father's death. As the pair plan their payback against Zhang, they also struggle to overcome their personal differences.",Good/evil twin martial artists (Jean-Claude Van Damme) meet in Hong Kong.,"['Jean-Claude Van Damme', 'Geoffrey Lewis', 'Alan Scarfe']",['Sheldon Lettich'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'British Board of Film Classification', 'code': '18'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '18'}, {'body': 'Australian Classification Board', 'code': 'R 18+'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'C'}]",240,360,assets/p10981_v_v5_ag.jpg,VOD Art,yes,true,10201,FLIX,Digital,SDTV,360,270,assets/s10201_ll_h3_aa.png,Logo,true,623,,,,,,
2020-11-10T19:45Z,2020-11-10T21:20Z,95,['CC'],['597'],,73075,MV004041590000,9337381,Feature Film,Texas Chainsaw 3D,2013.0,2013-01-04,en,en,Movie,['Horror'],,"Decades ago, residents of Newt, Texas, long suspected that the Sawyer family was responsible for the disappearances of many people. When their suspicions finally were confirmed, vigilantes torched the Sawyer compound and killed every member of the family -- or so they thought. Much later, a young woman named Heather (Alexandra Daddario) learns that she has inherited Texas property from an unknown relative, and she is unaware of horrors that await in the mansion's dank cellar.",A young woman discovers untold horrors at the Texas property she inherited from an unknown relative.,"['Alexandra Daddario', 'Dan Yeager', 'Bill Moseley']",['John Luessenhop'],TMS,1.5,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Strong Grisly Violence|Language Throughout'}, {'body': 'Régie du cinéma', 'code': '16+', 'subRating': 'Horror'}, {'body': 'B.C. Film Classification Office', 'code': '18A', 'subRating': 'Explicit Violence'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '18A', 'subRating': 'Explicit Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': '18A', 'subRating': 'Gory Brutal Violence'}, {'body': 'British Board of Film Classification', 'code': '18', 'subRating': 'Gory Images|Strong Bloody Violence'}, {'body': 'Manitoba Film Classification Board', 'code': '18A', 'subRating': 'Adverse Psychological Impact|Brutal Violence|Gory Scenes'}, {'body': 'Maritime Film Classification Board', 'code': '18', 'subRating': 'Gory Scenes|Brutal Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '18'}, {'body': 'Australian Classification Board', 'code': 'R 18+'}, {'body': 'Film & Publication Board', 'code': '18'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K18'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}]",240,360,assets/p9337381_v_v5_am.jpg,VOD Art,yes,true,73075,EPIX2,Digital,SDTV,360,270,assets/s73075_ll_h3_ac.png,Logo,true,597,,,,,,
